id,nome,area1,velocidade1,area2,velocidade2,massa,calor_especifico,delta_t,calor_transferido,data_registro
27,Montagem,0.4140516968989661,3.0434049405561474,0.4204418188691652,2.751463861859188,137.4000719798289,1.0976107322417565,96.11306006650527,2314.849534677116,2021-01-27
28,Pintura,0.36451969149617447,2.370860796081622,0.43277317129961346,3.155751813429336,112.52661593312317,1.013035089011042,59.85251653513477,3395.2332613827775,2021-01-28
29,Pintura,0.508138504295805,2.2315268958063985,0.35231890635803603,2.672911889920772,107.17931658474768,1.1899244245953216,75.0633940532722,3287.437220029824,2021-01-29
30,Extrusao,0.5504906906191807,2.261591739100303,0.5145646857532102,2.8058282261305463,136.45707490486325,1.0779289819855085,41.87156586002296,2987.812131444213,2021-01-30
31,Montagem,0.5827690493092781,2.3276639216172095,0.47665502269857074,3.051070015152211,63.17562271680265,1.1092951573883245,84.95687377775232,2513.8442974130776,2021-01-31
32,Extrusao,0.5887373669638691,2.270524906198268,0.48661686597122233,2.959785050795977,117.63249326027335,1.1493656502228347,73.33226128669034,1638.403018112112,2021-02-01
33,Montagem,0.40684117100427675,2.4276309213556386,0.3758193402582587,2.11868115219855,99.86055103510878,1.0016706655032743,110.67803325886767,1116.6067143401942,2021-02-02
34,Pintura,0.33267703832921375,2.3323005056219666,0.5153707052946812,2.929602136425727,149.0307417239104,1.1548747357362221,100.57224505554856,2075.3314004337744,2021-02-03
35,Corte,0.42227263992967895,2.1868862489580656,0.3545307627349033,2.5713765775904696,69.3793414171961,0.9027362412146004,110.45687337676219,2848.7642572381997,2021-02-04
36,Pintura,0.4840128061876353,3.1786768167940807,0.5583779343214859,3.2785757804856503,112.5239216805008,0.9905638721979602,84.68267914827709,955.0242884544207,2021-02-05
37,Montagem,0.5882550479054545,2.448658393836644,0.42796775073101234,2.4970477239383038,80.39490746499027,0.9148211767866155,47.821314147524376,2500.410385759921,2021-02-06
38,Corte,0.32000665414570123,2.906317966457407,0.4285773019808481,3.0845197745389106,70.04897840023955,1.1692693425273188,108.58354385097327,3061.7018302306074,2021-02-07
39,Corte,0.4029839825932512,2.914108633023372,0.4114442672843569,2.70247498912395,122.74811902912091,1.1756663396635043,112.18410188673855,3450.434644365642,2021-02-08
40,Extrusao,0.5256834679182976,2.108603009032449,0.45341897754684457,3.04563668327697,60.35705669783883,1.1742558249167723,50.68642525595892,3027.3568311808453,2021-02-09
41,Pintura,0.42739052779609354,2.436739208100018,0.5745174507969112,2.046159617719708,67.6966531355837,1.0167654017214887,62.51399634368194,2118.1738143801617,2021-02-10
42,Extrusao,0.49154387858272947,2.1637715066617775,0.44014888941908037,2.5447345604943896,95.13055752393706,1.080166075240669,75.0146283880242,2970.4184481149923,2021-02-11
43,Montagem,0.3205519050113277,2.660529693051702,0.4906315012997983,2.035415718700966,145.36481479693077,1.1009093108354648,97.7874729186176,2856.2489305210756,2021-02-12
44,Extrusao,0.49530849764330537,2.6515379404772492,0.3374636287597504,2.089857776101449,87.103284291146,0.9199273318025242,82.56634506830619,2517.1047177668634,2021-02-13
45,Extrusao,0.3518286806289595,3.2625793076872496,0.36886286856180245,3.085688565234956,88.5556945532487,1.0542341108826394,118.24901906599882,919.5745236970149,2021-02-14
46,Extrusao,0.4782478479752405,2.7245004810005984,0.43355502544686564,2.073403342514238,104.30654578590037,0.9238695725863542,72.14129923390436,1312.2527874309885,2021-02-15
47,Montagem,0.5103509710743678,2.883727416794713,0.32346354538960165,2.7465054977482217,124.04619403701517,1.1579257312419238,56.17710463381265,2586.2526834735336,2021-02-16
48,Pintura,0.5529943963434933,2.906012449392751,0.5465650436528369,2.865026758411756,71.75419907572254,0.9204850319117082,117.84748925890847,1982.7568900677022,2021-02-17
49,Montagem,0.33019024150097687,2.982573284684736,0.5616335700949234,2.413726680120748,125.74506022724516,1.1035888464643417,34.97426342178221,3193.7113984542193,2021-02-18
50,Corte,0.5559359517650819,3.2105663694393463,0.5464800902476987,2.57923919362642,67.30065143425041,1.0199349462151464,78.69220198889897,2038.1361152112827,2021-02-19
51,Montagem,0.5110078615168319,2.8926347723640147,0.39060519107408725,2.4122323678955055,90.49192016360604,1.0788862594043125,64.5759863125655,3070.582945276185,2021-02-20
52,Corte,0.475810450449888,2.366107340415361,0.5944470675233918,3.1009187532535623,96.79105207401757,1.0962434903360732,113.14787254469347,3441.999771459466,2021-02-21
53,Corte,0.5352041408786264,2.506307475158985,0.45817516346293463,2.3660471136190533,104.96136009125223,1.1194316093330339,99.25017824608797,2372.439270243436,2021-02-22
54,Montagem,0.39399721775518315,2.88682897194617,0.4893989307805303,3.0527996214593207,78.82921234090695,1.1930788391344525,105.02968080320184,1722.1394818447097,2021-02-23
55,Pintura,0.3568194524964512,2.6491653834367304,0.5425480350118426,2.7236945614823425,159.85536592655603,0.9862461845749301,58.749947073087895,2617.1877681337614,2021-02-24
56,Corte,0.5365859237443995,3.1480667995104428,0.5947146161353984,2.560825907573341,111.03190943297612,1.0207877452296676,46.22639922437533,1070.3054249798995,2021-02-25
57,Extrusao,0.4361268306829446,2.196713778182171,0.3666925413831812,2.177602885334773,103.35017387198619,1.1766780309765665,91.67089033666424,1682.4323916911437,2021-02-26
58,Extrusao,0.4021588549284906,2.3762872842804974,0.411409050543161,2.9146626479986395,143.31275565216444,0.9478175451352131,104.17969118650221,2950.0488998709625,2021-02-27
59,Extrusao,0.3191482971174206,2.7905563539236216,0.44239382604199273,2.400436643435686,96.53829543769093,1.0580609196743085,108.89476132582568,1773.7159638350245,2021-02-28
60,Corte,0.4895144882942536,2.6349109837945885,0.33052410338500887,3.1903479718373253,154.52526508220865,1.0240998512889643,106.6829645549294,1532.2472120017892,2021-03-01
61,Corte,0.4080511338199263,2.884511312529485,0.4906770301601643,2.247546995716068,119.75414817962829,0.9860368662644907,62.305694925702625,2518.750547759988,2021-03-02
62,Pintura,0.5311824823048732,2.2095780446457134,0.3564775833351912,2.191400919334491,151.67985620219793,0.9564259003827642,76.24090243102238,2874.6894101601697,2021-03-03
63,Pintura,0.3717048547667756,2.508691481655694,0.3954643961172905,3.2359560386900785,62.67269230859607,1.0639359117131166,114.71121059163794,815.3790239645808,2021-03-04
64,Pintura,0.34008102595787393,2.4249828945560195,0.4626484697172749,3.04832427526729,143.86977499725293,0.9975093128835915,65.95540426975788,2750.580376054074,2021-03-05
65,Pintura,0.4608582217629304,2.3667970213646745,0.37478091356712023,2.8175859840105475,70.72889142896847,1.0699467020703979,31.9198969861458,3247.0462596872962,2021-03-06
66,Extrusao,0.31535269931509713,2.9871243055069177,0.5297809534239286,3.040269371806607,104.33931718517691,1.071170443552759,107.46872468052253,2928.88884075924,2021-03-07
67,Montagem,0.5269965087323598,2.6714891391061366,0.5147185579421795,2.3753526554384856,88.95473124382221,1.0323618572263265,38.48409196525522,1517.1137875913223,2021-03-08
68,Montagem,0.49839697913619696,2.384942524184952,0.42440052778442594,2.4095603280142166,131.3096778248983,1.1322610191896605,107.85831415591632,1183.3704202524723,2021-03-09
69,Corte,0.3131248816567646,3.1228843211561825,0.5493648329805927,2.5128159315280714,138.84999502540882,1.0146912097252418,84.61655476482643,1958.546648425062,2021-03-10
70,Montagem,0.5468592249546946,3.165668381419282,0.483850601521292,2.862014374532051,133.97095360954737,1.110087571094882,42.06968502061373,2381.797966820587,2021-03-11
71,Extrusao,0.5132026903729264,2.3332127433023215,0.36796191577983084,3.0708625119545583,95.8234360925291,1.1356607901768334,51.641967197191356,3236.330819549334,2021-03-12
72,Corte,0.4115818917109803,2.1939890260310193,0.4410747446853675,2.981710695529295,60.352365809360386,0.9715846123071481,51.50996875524656,928.7890577364911,2021-03-13
73,Montagem,0.4069821043149441,2.350666291219542,0.43952043610204244,2.3662234971040226,80.41208692643482,1.0320472534918437,60.45715422088233,872.7615185118158,2021-03-14
74,Pintura,0.5605671142989441,2.7192510743025915,0.5486635471260487,2.740576041749857,149.585943210037,0.9156479813155999,51.50746446963577,2542.660643500339,2021-03-15
75,Corte,0.5116857448900978,2.9145457552663463,0.4102389665129666,2.8102620746870333,152.26303676244197,0.9437234547121227,58.35737505040542,3039.7903166174474,2021-03-16
76,Pintura,0.501785761597491,2.2644870454409154,0.3205466763353924,3.0994241748649243,149.8023930683598,1.1617219375899575,53.274532707859805,2195.848639525382,2021-03-17
77,Corte,0.5976563033675155,3.1448413272499804,0.37393859774140026,3.183094103692328,63.77068320438985,0.9592143123521264,89.58950037833718,1016.4394316605163,2021-03-18
78,Extrusao,0.3634473607399517,2.2354122433038217,0.39697950767173684,2.9580551369882055,87.74177328147408,1.0171482098738875,67.78000626086407,2744.93359819098,2021-03-19
79,Corte,0.3293715643072583,3.0382872880073766,0.4778391460398491,3.2450356032495034,151.87413845467228,1.0291272475139144,60.51092786211676,3111.0810878725165,2021-03-20
80,Extrusao,0.36056322412895814,2.760553067133455,0.4767179000445775,2.8002118413629127,61.38503544615239,1.1545207982909131,70.35155031644777,3137.311253479446,2021-03-21
81,Corte,0.3316807972916264,2.4265445344333334,0.5755070959514074,2.30525504828215,90.46649501575047,0.985632292755858,100.59948483085923,3364.265291316582,2021-03-22
82,Corte,0.4076278790830985,2.29978245577696,0.37217298978101504,2.7889163367467487,114.52619684282708,0.9509537337333941,47.16588399539536,1435.3196643142944,2021-03-23
83,Corte,0.5711165200387551,2.796345869839822,0.30463199822431214,2.3636578798370715,71.90761763210682,0.9648676662997491,90.11263432206312,1961.5624447496662,2021-03-24
84,Extrusao,0.31967811230335214,2.4563382006179633,0.46372630800146586,3.1201824632123474,105.94270280525636,1.0389402755786659,113.13990275378171,3260.1607259431094,2021-03-25
85,Pintura,0.4457406030740249,2.723905382955886,0.5609899995413685,2.5352741905176788,99.05943801626222,0.9200032331262038,79.63376348405724,2127.867021768066,2021-03-26
86,Corte,0.3972829194906045,2.2377874722189746,0.5917913884493041,2.9291611526339514,121.86411089288055,1.1318272101954279,115.91744529875888,1137.5108347328417,2021-03-27
87,Corte,0.3099611934221242,3.1808393359094183,0.3471455868256186,2.285691790202188,150.20349796047117,1.0721111727264754,105.23670453575778,3196.9348960696434,2021-03-28
88,Pintura,0.5853922327790821,2.947812743262528,0.5003284305169458,2.6317031459176077,147.0766149932168,1.1186212033542817,113.5178107983156,825.834829705088,2021-03-29
89,Corte,0.3802534641101986,2.960755436059314,0.43584068845545143,2.655683839839791,124.39919460853103,0.9534845833705252,37.13982378268829,1115.707301311394,2021-03-30
90,Corte,0.599702898983301,2.4436579796537092,0.5948449465023311,2.4529350389363613,75.3500827425898,0.9956646599360576,69.87232510614156,1431.1775097770908,2021-03-31
91,Montagem,0.45061016366904705,3.2861024829270833,0.5101669521798107,2.1960465971434306,92.74667778905129,0.9587413915287234,48.7571989350752,3064.4168165498045,2021-04-01
92,Corte,0.42558742070477806,3.2640806507281734,0.4806911400227665,2.994783794382817,70.05370897388137,1.141425944452287,44.923043994125756,1687.3490380766066,2021-04-02
93,Montagem,0.43766530493636463,2.0746219602175935,0.3210580959036575,2.813756831256999,124.99418980825413,0.995272413488389,56.40548794893924,1678.6917653272199,2021-04-03
94,Montagem,0.34372564678202955,2.3613980009110462,0.3551389567501594,3.1734823253768107,98.74760538526829,1.1773921689838296,114.90689329876011,3280.860838142874,2021-04-04
95,Pintura,0.49883067271632797,3.0072976522065753,0.33617415899207775,2.0918027237307246,88.92774995535835,1.0305038900081234,87.91839688643363,884.6825491283607,2021-04-05
96,Pintura,0.5083286658780699,2.6199470345665823,0.47135664904460484,2.056329555988748,98.42844980366229,0.992439897231828,44.83377694882079,2461.846450168555,2021-04-06
97,Pintura,0.32950416909714847,2.151771434310592,0.3838544858562691,2.7297599210171724,94.02902200607505,0.9313621484487555,62.3771592330818,2281.956638094075,2021-04-07
98,Extrusao,0.336085964530461,3.2871532457447272,0.583667672411386,2.509086946567986,142.91562598862518,0.9956598162501692,60.264487171011915,1256.1580676622361,2021-04-08
99,Extrusao,0.483295871796235,2.7031195081271044,0.4166490828216127,2.193042039420371,101.79112806708156,1.1364672688806632,97.37862066878971,2978.409244017889,2021-04-09
100,Extrusao,0.33452252724636916,2.9534749976912877,0.3678077425533632,2.95275668611775,130.92896849042302,1.0469137706976308,89.23467670117175,800.478413202466,2021-04-10
101,Pintura,0.405842924305925,2.9590102280872648,0.5875232948704039,2.9371229701375645,147.50367739261998,1.1194448009843478,44.498063503909755,3317.3531981560022,2021-04-11
102,Extrusao,0.4639833370233017,2.2794335216790467,0.5919443248360419,3.166865330459938,130.06058024569762,1.1252771422014827,54.88682656522954,2012.6368565883413,2021-04-12
103,Extrusao,0.5787173403373163,2.2164039974572023,0.5216476757533643,2.346232293973656,114.91934905081065,0.9055786076794639,83.68496473659316,2738.0021492206643,2021-04-13
104,Extrusao,0.48095466510926893,3.028073077260151,0.5844275539844488,3.2170766331744347,133.42489708077335,1.0668208395252563,44.62591682178196,2944.1964083266307,2021-04-14
105,Pintura,0.5797603809094896,3.051565111373371,0.48486310207902916,3.0122654534067674,116.31542526701338,1.0569747485237528,117.44971737643816,1587.792362134951,2021-04-15
106,Montagem,0.5100337897307231,2.4153475286037125,0.4596753155860406,2.095884898882449,93.90636442144643,0.9427819557408759,69.69256417938078,1902.7813121365714,2021-04-16
107,Montagem,0.41938992127017366,2.5460842177356,0.34233847966759573,2.6621661193721735,138.70100086578643,0.9799090171345085,53.26935228631845,1257.6109328694636,2021-04-17
108,Montagem,0.5222208247227981,2.2772625153905555,0.5220636937545604,2.5231295346071727,89.25410582131104,1.039283831119986,85.23635085602695,2125.1477807719516,2021-04-18
109,Pintura,0.4598147743010923,2.7530771597038886,0.5065100375911306,2.4485192295866174,130.4276923364813,1.0312824555885407,91.3211492528383,1718.1313544934462,2021-04-19
110,Corte,0.362569629956939,2.695512895283917,0.5024415941329827,2.598594189735216,116.52124481196707,0.9260172907152556,109.04187100634539,2886.9172488468434,2021-04-20
111,Pintura,0.44970889474807824,3.263799885926569,0.5206220888736159,2.22628207089317,103.5472244384703,1.0642452812023075,52.68513930214995,984.8476825123897,2021-04-21
112,Montagem,0.3242409925208821,3.10211111960042,0.3811968681884387,3.274473117850196,75.34166654213519,1.019203361661694,67.5406552632846,2069.3280722718628,2021-04-22
113,Pintura,0.4507850365767666,2.0008028316079907,0.5487074883512584,2.78512673298437,63.572482632038955,0.9991565669139764,34.83547169262634,3404.57456255961,2021-04-23
114,Pintura,0.39641499638251004,2.118393278506879,0.42375384077405626,2.44111247914581,99.32963167271225,0.9294215510553133,110.66086004799276,3146.6881537132285,2021-04-24
115,Corte,0.31126809986062304,2.836954046633733,0.5820709256768825,2.6038502675652806,60.387222994490074,1.1487014695295998,34.8047984940025,1334.5451240992002,2021-04-25
116,Extrusao,0.3946309558667835,2.3715744921132735,0.48313828386859325,2.333526231981189,116.52958438376031,1.0653397952972492,117.2354698526794,2466.1279500677165,2021-04-26
117,Pintura,0.5302241168065797,2.523747975557007,0.5147042127376777,3.082811043132075,76.28304924435847,1.0070752945441872,104.35429811350136,2453.8577692253766,2021-04-27
118,Pintura,0.3686635789791941,2.127355388203834,0.3840421425567385,3.1169780647508327,112.73941149069921,1.0189764610570884,116.06898175090188,1226.0203318651247,2021-04-28
119,Extrusao,0.3862234674728892,2.064342152951788,0.4611265948796188,2.914560994181842,114.9123298640917,1.007335359962914,41.38027345396512,3333.862945827442,2021-04-29
120,Corte,0.4754803434334406,2.914944250031489,0.5451494127255853,2.4582667881870788,149.85808283767904,1.094483627566231,111.03440171388122,3345.666225313322,2021-04-30
121,Extrusao,0.37604327201795557,2.023630273202076,0.430949484972899,2.708061617396182,153.07220567924287,1.1390251158189557,60.00690399592188,2550.0210565365774,2021-05-01
122,Montagem,0.5366203940751323,2.184742795178965,0.48111509163695143,3.0829125015635044,62.06211399988323,1.1001490928883721,113.79336503131628,2608.261323203148,2021-05-02
123,Pintura,0.3480356998663534,2.5255608409401544,0.3985790004643613,2.547848514347784,112.6775949345167,1.053989337590563,108.56301874970144,3128.267923584119,2021-05-03
124,Pintura,0.4640750762775107,3.258384792731465,0.3037465517448847,2.357030652753658,72.78168598878466,1.017127504572775,78.74350506250457,1434.1513927527144,2021-05-04
125,Pintura,0.5163704133961935,2.8370319161576663,0.5634681506549966,2.079217800486315,78.00239313084388,1.1314349780904869,96.21145420440128,1166.0631334221775,2021-05-05
126,Montagem,0.34120624887964024,2.438757268603353,0.32841090460897077,2.9710030649566783,62.22161153276896,0.9959102743883019,91.14216974540125,985.9046226193732,2021-05-06
127,Extrusao,0.4838367262447501,2.9204144177054134,0.5177477038878104,2.4466269449119418,108.64682255379992,0.9920839636718595,38.44098449933516,2302.42880905539,2021-05-07
128,Montagem,0.3260756970518023,3.294901738932383,0.5521870377373084,3.053374934260961,60.426679129941,1.105626047261051,84.15063951563319,2238.164522633235,2021-05-08
129,Pintura,0.437373538737897,3.1937579588030705,0.5045116690936562,2.0336705322334394,108.99069873388281,1.099882871655132,31.514498680819916,3106.3885469552692,2021-05-09
130,Montagem,0.5617668950826955,3.0021815916149968,0.4717699137374308,3.0288863262468624,73.6666438244569,1.074332963775943,118.910771512312,2303.779015150868,2021-05-10
131,Montagem,0.32730858047697803,3.07948158569656,0.5521720253496972,2.9373671351880195,103.69522893487655,0.9857896754746204,34.51734726355073,2590.1736019450104,2021-05-11
132,Extrusao,0.5593421077796267,2.5730305214939317,0.4495334370050633,2.744798629885581,157.63946930106474,1.0894371357575883,76.55320949836738,2395.0065624244617,2021-05-12
133,Corte,0.3254460113880966,3.0662111240899232,0.4220755110232256,2.463868127821895,94.84859529117935,1.1785356307706665,86.12987430674747,3071.719108408913,2021-05-13
134,Montagem,0.32818883015653566,2.2628043944175844,0.481345221504214,2.0260286286770897,127.68394341790473,1.1404209174523952,54.99491798585589,2758.4768355557026,2021-05-14
135,Corte,0.5322458231319741,3.058446673348218,0.4816037265322206,2.0995544891224465,80.62087003638625,0.9495868107691844,72.70780275126411,873.8683782253594,2021-05-15
136,Extrusao,0.3449187436486489,2.913653861812035,0.4835917661371175,2.9354733305081613,143.35686058471524,1.0250022216678343,32.32109164101514,2201.5439790501555,2021-05-16
137,Montagem,0.3851215984169701,2.1702027793926617,0.3214644684091903,3.121358791399957,80.58591202727078,1.015049675520633,119.66396073775836,2483.2014648796912,2021-05-17
138,Pintura,0.5912393973658044,2.1575809884503667,0.5950703977653202,2.778462386559604,156.3887519166878,1.0866600088434004,57.40865633658379,1374.8481904857654,2021-05-18
139,Corte,0.38904933193145697,3.0874886723518484,0.37554906151454553,2.7879774877021695,132.37016961581884,1.1892079902292532,51.00441648886992,1428.0451206797738,2021-05-19
140,Pintura,0.45843670957909155,3.1442286083003492,0.3295354025439645,2.1287707661318542,113.88513479827114,1.0725473067789406,117.69375012634221,1128.1843775585503,2021-05-20
141,Pintura,0.5204593552666532,2.1091706000433903,0.4465429484596957,2.090517357389495,155.21780297967106,1.0191532204129496,99.989590618543,1296.693321753916,2021-05-21
142,Pintura,0.4672129508624913,3.110907495221708,0.5667054592050249,2.982073640047695,74.87833574616717,0.9897760795726244,83.05314927507555,3090.638786059794,2021-05-22
143,Corte,0.4327998762092411,2.718192858758744,0.3674980941668098,3.1955421455859945,109.64498914668323,0.9679146981929942,40.569501747497945,2074.0377574954064,2021-05-23
144,Pintura,0.5776271683739201,2.7410056708621857,0.46641164935865287,3.2672332831670845,155.09800300107406,0.9311010946616978,105.03004247302762,2486.2082614683795,2021-05-24
145,Corte,0.3963208511680438,2.2076611429633854,0.3838807567524393,2.0853184333113495,99.2158872200572,1.1295570834078357,55.661444771344534,3340.0949545021763,2021-05-25
146,Pintura,0.3110705589045448,2.707448056692171,0.36841628541157423,2.5482232964566016,77.29386103767042,1.1258543180128915,101.97738801063221,1378.789218991828,2021-05-26
147,Extrusao,0.4414086850707162,2.750505285868834,0.49564319256450173,2.3572423833574603,64.14688487124114,1.1245022989234532,36.2579638342642,2004.983775774223,2021-05-27
148,Corte,0.5842851829801126,2.240774702550666,0.5033519035264857,2.192544749636035,154.51825145581932,0.9985105090801322,82.45729845521177,2240.0547700518837,2021-05-28
149,Pintura,0.3692556841063566,2.687279737085705,0.536369365505899,2.090101693821263,79.98025687152288,1.068970287569711,99.87696797908814,2278.275333765917,2021-05-29
150,Montagem,0.46567384333482764,2.9025427148853744,0.4938361557219174,3.0960080286019807,154.20450163682236,1.1324761718256484,48.568136750653665,2564.192678182363,2021-05-30
151,Pintura,0.45996222376149687,2.310167266746315,0.30209603347547387,2.7188258672497163,68.73104607720725,1.17497375704683,96.81341117124072,1174.705698918176,2021-05-31
152,Pintura,0.5519273874906492,3.2685767881956895,0.4775385733907356,2.909462077715586,65.64489080091356,1.0971843297730157,77.30079393405858,1774.5780072171906,2021-06-01
153,Montagem,0.5897364015089739,2.2988037954295546,0.3558789514453416,3.1817706171791746,121.73694135160252,1.1673856625473076,57.41894984645494,2743.0606979219538,2021-06-02
154,Corte,0.3757467559465143,2.4867743950582315,0.43758198733165987,2.038649021541184,101.33109674655064,1.157067008172555,44.82609711033358,2649.8881415586593,2021-06-03
155,Corte,0.5716842345369204,2.6618385032174756,0.5055977866235926,2.4656718210414748,130.27748863660742,1.140118997329387,82.24225439701809,3344.409140371739,2021-06-04
156,Montagem,0.5801942172997855,2.88634436692909,0.4503647635463028,2.97472112160306,124.1642061785491,1.01033960349356,93.10728201760625,1536.7858342480786,2021-06-05
157,Montagem,0.49731649126176564,2.367202409728899,0.3549028006338076,2.5453306693237243,113.30847501590182,1.0108519860601823,91.85719568240975,2219.5517141374053,2021-06-06
158,Pintura,0.41845328151295236,3.271478043385507,0.5568630604028402,2.752548806001409,68.42428951222551,0.9761417362617046,38.5461037704458,2636.249676868345,2021-06-07
159,Corte,0.44407365237755236,3.181551446538308,0.3409234419322766,2.909215214107603,65.11889245050808,0.9160771244651533,31.674289963666872,3455.3828672048908,2021-06-08
160,Montagem,0.3080574633060625,3.0205337654152205,0.40673259842294857,2.512168086839773,87.28659865518,1.0567022758631681,109.08965052377555,2583.272336747349,2021-06-09
161,Montagem,0.41840001945658817,3.077361991916968,0.5762404699831825,2.8798301541291753,157.02631064609636,0.9409404557092256,54.07049340252749,997.8886879845395,2021-06-10
162,Corte,0.3685609770203201,3.1594937265048078,0.4322294970860527,2.9752529063929214,69.63887675430036,1.115780225280507,76.17671211006926,1999.4638375267944,2021-06-11
163,Montagem,0.39676568804673856,2.2944484017809845,0.5694020271961275,2.846147416831921,63.780771187207556,1.0123842174564697,31.72244294862284,882.5015612143723,2021-06-12
164,Montagem,0.4457930182486397,2.9933206154261267,0.331356831066417,2.8140944535023116,100.95256747100662,0.9872904104991591,61.32738396284424,1917.2215260945156,2021-06-13
165,Corte,0.5288031550511976,2.574698373441707,0.5114878040682583,3.2602301235746225,141.61258546486272,0.9054736371157488,62.76322216905775,1085.430316788475,2021-06-14
166,Pintura,0.5155774063573015,3.1881063792128437,0.40255447678828205,2.609146292422591,69.70843815729721,0.9596817147719139,119.0367521794568,2444.1748724158588,2021-06-15
167,Montagem,0.47143249538318804,2.0832143055146433,0.39329206501218367,2.323952382710419,122.03195604882069,0.9656188422530434,57.37224117709148,1502.444539718093,2021-06-16
168,Montagem,0.4266804865640441,3.2241581332745244,0.39578606384676446,2.4061045230833185,137.7672191690011,1.0160071857684814,52.62793278243197,2744.9388229745773,2021-06-17
169,Extrusao,0.5031672063973729,2.3939116969417586,0.3477239926687648,2.00846602554516,137.41538717005045,1.12025762786638,113.15676679536047,1195.522724275737,2021-06-18
